source,target,edge_source,year_source,period
10.3390/su15075855,10.1016/j.tsc.2022.101143,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.3991/ijim.v14i14.14719,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.ijcci.2021.100388,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.tsc.2020.100726,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.chb.2020.106575,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1111/bjet.13157,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1080/15391523.2020.1870250,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1007/s11423-019-09708-w,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1016/j.chb.2020.106349,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1080/10494820.2021.1931891,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1177/07356331211035182,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1111/jcal.12545,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.3390/math8122128,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1177/0735633120978530,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1080/10494820.2021.1943687,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1177/0735633121994070,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1088/1742-6596/1839/1/012027,openalex,2023,p3_2020_2026
10.29333/iji.2023.16239a,10.1088/1742-6596/1581/1/012046,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1186/s40594-020-00238-z,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.compedu.2022.104431,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.tsc.2021.100931,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.chb.2021.106746,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1177/0735633121992479,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.tsc.2022.101043,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.tsc.2022.101041,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.compedu.2022.104445,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.ijcci.2021.100388,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.compedu.2022.104457,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104721,10.1016/j.tsc.2020.100714,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1007/s11528-019-00410-5,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1007/s10956-019-09802-x,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1007/s10639-021-10617-w,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1007/s10956-019-09801-y,openalex,2023,p3_2020_2026
10.1177/07356331221114183,10.1007/s10956-019-09794-8,openalex,2023,p3_2020_2026
10.1007/s11423-022-10161-5,10.1007/s10639-021-10515-1,openalex,2023,p3_2020_2026
10.1007/s11423-022-10161-5,10.1145/3428029.3428055,openalex,2023,p3_2020_2026
10.1007/s11423-022-10161-5,10.1016/j.chb.2020.106575,openalex,2023,p3_2020_2026
10.1007/s11423-022-10161-5,10.1177/0735633120965919,openalex,2023,p3_2020_2026
10.1007/s11423-022-10161-5,10.15388/infedu.2022.07,openalex,2023,p3_2020_2026
10.1007/s12144-021-02085-9,10.1016/j.compedu.2020.103807,openalex,2023,p3_2020_2026
10.1007/s12144-021-02085-9,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1007/s12144-021-02085-9,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.15388/infedu.2020.01,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.1145/3434780.3436676,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.1145/3328778.3366917,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.1177/0735633120932871,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1145/3545945.3569873,10.1080/10494820.2018.1534245,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s11423-022-10161-5,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s11191-020-00141-7,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.tsc.2021.100929,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/0735633120979930,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/07356331211033158,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.tsc.2020.100726,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/0735633120965919,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s11412-021-09357-3,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.compedu.2022.104657,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/14794802.2020.1852104,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.tsc.2020.100714,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/21582440211016418,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.chb.2021.106836,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s40299-019-00479-9,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/07356331211057819,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/10494820.2019.1580750,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s11423-021-10035-2,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1002/hbe2.224,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/15391523.2020.1870250,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s11423-019-09708-w,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/03057267.2021.1963580,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.tsc.2021.100833,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/0735633120967315,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1111/bjet.13092,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s10639-021-10617-w,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1109/tlt.2021.3111108,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1177/0735633121994070,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1007/s10798-020-09562-5,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/15391523.2021.1962453,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/10494820.2021.1931891,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.1080/10494820.2021.1943687,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101224,10.3389/fpsyg.2021.640115,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1007/s11528-019-00461-8,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1007/s11528-019-00410-5,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1177/0735633119872908,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1007/s10758-021-09585-4,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1177/0735633120967315,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.3390/educsci12010010,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1111/bjet.13215,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.1111/bjet.13266,openalex,2023,p3_2020_2026
10.1016/j.tsc.2022.101218,10.4018/978-1-7998-7308-2,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1007/s10956-019-09798-4,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1007/s41979-022-00077-3,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1016/j.compedu.2021.104196,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1016/j.compedu.2021.104379,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104707,10.1007/s40692-021-00207-7,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1007/s10639-021-10487-2,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1016/j.tsc.2021.100929,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1177/07356331211033158,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1177/0735633120965919,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1177/0735633119887187,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1080/10494820.2019.1635495,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1007/s10639-021-10617-w,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1080/15391523.2021.1922105,openalex,2023,p3_2020_2026
10.1007/s10639-022-11325-9,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1007/s10639-022-11342-8,10.1080/10494820.2019.1674879,openalex,2023,p3_2020_2026
10.1007/s10639-022-11342-8,10.1007/s10956-019-09798-4,openalex,2023,p3_2020_2026
10.1007/s10639-022-11342-8,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1007/s10639-022-11189-z,10.1007/s12528-021-09305-y,openalex,2023,p3_2020_2026
10.1007/s10639-022-11189-z,10.1007/s10956-020-09836-6,openalex,2023,p3_2020_2026
10.1007/s10643-022-01319-0,10.1080/15391523.2020.1870250,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1002/cae.22369,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1007/s10639-020-10355-5,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1109/access.2020.2987254,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1109/access.2020.3043278,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1016/j.tsc.2020.100726,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.15388/infedu.2020.30,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1177/0735633120965919,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1109/tlt.2021.3111108,openalex,2023,p3_2020_2026
10.1109/tg.2022.3143701,10.1111/jcal.12495,openalex,2023,p3_2020_2026
10.1007/s10758-021-09565-8,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1007/s10758-021-09565-8,10.1007/s10758-018-9391-y,openalex,2023,p3_2020_2026
10.1007/s10758-021-09565-8,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1007/s10758-021-09565-8,10.1007/s40299-019-00480-2,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1007/s11423-021-10061-0,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1186/s41239-021-00311-9,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1177/0735633119872908,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1007/s10798-020-09562-5,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1007/s40692-021-00190-z,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1080/10494820.2019.1580750,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1080/10494820.2021.1983610,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1016/j.compedu.2019.103759,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1111/jcal.12493,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1080/15391523.2020.1784066,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1007/s10956-019-09801-y,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1080/10494820.2018.1534245,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1007/s10956-019-09794-8,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1016/j.compedu.2022.104445,openalex,2023,p3_2020_2026
10.3390/jintelligence11020036,10.1177/0735633119829191,openalex,2023,p3_2020_2026
10.3390/su15031983,10.1007/s10956-019-09796-6,openalex,2023,p3_2020_2026
10.3390/su15031983,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.3390/su15031983,10.1504/ijtel.2020.106282,openalex,2023,p3_2020_2026
10.3390/su15031983,10.1177/0735633120972356,openalex,2023,p3_2020_2026
10.3390/su15031983,10.1080/10494820.2019.1643741,openalex,2023,p3_2020_2026
10.3390/su15031983,10.1007/s10956-019-09794-8,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.3390/educsci12010039,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1016/j.ijcci.2021.100337,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1007/s10639-021-10700-2,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1186/s40594-020-00238-z,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1007/s10639-020-10355-5,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1007/s10639-021-10578-0,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1177/07356331211060470,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1007/s40299-019-00479-9,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1007/s11423-021-10034-3,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.3390/mti6020013,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1080/20004508.2019.1627844,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1016/j.compedu.2021.104222,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1016/j.tsc.2021.100926,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1016/j.compedu.2021.104379,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1177/0735633120988807,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1002/cae.22321,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1177/07356331211057143,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1016/j.compedu.2022.104445,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104664,10.1109/tg.2022.3143701,openalex,2023,p3_2020_2026
10.1063/5.0105716,10.1109/tetc.2017.2768550,openalex,2023,p3_2020_2026
10.1063/5.0105716,10.1016/j.tsc.2020.100726,openalex,2023,p3_2020_2026
10.1063/5.0105716,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1063/5.0105716,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1063/5.0105716,10.1016/j.compedu.2020.103807,openalex,2023,p3_2020_2026
10.3389/feduc.2022.757627,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.3389/feduc.2022.757627,10.1007/s10643-021-01236-8,openalex,2023,p3_2020_2026
10.3389/feduc.2022.757627,10.1080/20004508.2019.1627844,openalex,2023,p3_2020_2026
10.3389/feduc.2022.757627,10.1504/ijtel.2020.106282,openalex,2023,p3_2020_2026
10.1016/j.cexr.2023.100016,10.1007/s10639-021-10515-1,openalex,2023,p3_2020_2026
10.1016/j.cexr.2023.100016,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1016/j.cexr.2023.100016,10.1080/08993408.2021.1877988,openalex,2023,p3_2020_2026
10.1016/j.cexr.2023.100016,10.1016/j.chb.2020.106575,openalex,2023,p3_2020_2026
10.1016/j.cexr.2023.100016,10.1007/s11423-022-10161-5,openalex,2023,p3_2020_2026
10.1007/978-981-99-6550-2_1,10.1016/j.tsc.2021.100929,openalex,2023,p3_2020_2026
10.1007/978-981-99-6550-2_1,10.1016/j.compedu.2022.104721,openalex,2023,p3_2020_2026
10.1007/978-981-99-6550-2_1,10.3390/su12114459,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1080/02568543.2021.1981503,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1016/j.ijcci.2021.100337,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1080/10494820.2020.1811734,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1007/s10643-021-01236-8,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1016/j.compedu.2020.103832,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1016/j.ijer.2022.102008,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1111/jcal.12818,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1007/s10639-021-10765-z,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1007/s40299-019-00478-w,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1080/10409289.2020.1759012,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1111/bjet.13215,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1016/j.tsc.2022.101218,openalex,2023,p3_2020_2026
10.3389/fpsyg.2023.1252718,10.1016/j.edurev.2023.100520,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.15388/infedu.2020.01,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.1007/s10758-018-9391-y,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.1016/j.ijcci.2022.100511,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.3390/educsci10090214,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.1007/978-3-030-64363-8_7,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.1080/10494820.2019.1612448,openalex,2023,p3_2020_2026
10.15388/infedu.2023.19,10.1016/j.compedu.2022.104505,openalex,2023,p3_2020_2026
10.15388/infedu.2023.21,10.1007/s10956-019-09802-x,openalex,2023,p3_2020_2026
10.15388/infedu.2023.21,10.1109/tetc.2017.2768550,openalex,2023,p3_2020_2026
10.1016/j.caeai.2023.100154,10.15388/infedu.2020.14,openalex,2023,p3_2020_2026
10.1109/educon54358.2023.10125117,10.1016/j.compedu.2020.103872,openalex,2023,p3_2020_2026
10.1109/educon54358.2023.10125117,10.1007/s10956-020-09836-6,openalex,2023,p3_2020_2026
10.1016/j.caeai.2023.100147,10.1016/j.compedu.2022.104657,openalex,2023,p3_2020_2026
10.1016/j.caeai.2023.100147,10.1109/access.2020.2977679,openalex,2023,p3_2020_2026
10.1016/j.caeai.2023.100147,10.1109/tg.2022.3143701,openalex,2023,p3_2020_2026
10.1016/j.caeai.2023.100147,10.1016/j.compedu.2020.104023,openalex,2023,p3_2020_2026
10.1016/j.caeai.2023.100147,10.1007/s11191-022-00392-6,openalex,2023,p3_2020_2026
10.29333/ejmste/13232,10.15388/infedu.2020.06,openalex,2023,p3_2020_2026
10.1080/21532974.2023.2210317,10.1007/s10639-019-10048-8,openalex,2023,p3_2020_2026
10.1080/21532974.2023.2210317,10.1080/21532974.2019.1693942,openalex,2023,p3_2020_2026
10.22342/jme.v14i2.pp225-252,10.1080/14794802.2020.1852104,openalex,2023,p3_2020_2026
10.6018/red.540841,10.6018/red.410191,openalex,2023,p3_2020_2026
10.6018/red.540841,10.6018/red.540841,openalex,2023,p3_2020_2026
10.6018/red.540841,10.1080/20004508.2019.1627844,openalex,2023,p3_2020_2026
10.6018/red.540841,10.1002/cae.22214,openalex,2023,p3_2020_2026
10.6018/red.540841,10.15388/infedu.2022.07,openalex,2023,p3_2020_2026
10.1080/2331186x.2023.2191751,10.1080/08993408.2022.2044673,openalex,2023,p3_2020_2026
10.1080/2331186x.2023.2191751,10.17533/udea.redin.20200690,openalex,2023,p3_2020_2026
10.1080/2331186x.2023.2191751,10.1080/10494820.2021.1931891,openalex,2023,p3_2020_2026
10.1080/2331186x.2023.2191751,10.1145/3313831.3376755,openalex,2023,p3_2020_2026
10.1016/j.compedu.2022.104657,10.1080/15391523.2021.1983894,openalex,2023,p3_2020_2026
10.1016/j.jss.2022.111516,10.15388/infedu.2020.06,openalex,2023,p3_2020_2026
10.1016/j.jss.2022.111516,10.1177/0735633120972356,openalex,2023,p3_2020_2026
10.1080/09669760.2022.2107491,10.1007/978-3-030-26945-6_3,openalex,2023,p3_2020_2026
10.1007/s10639-022-11181-7,10.1007/s40692-020-00178-1,openalex,2023,p3_2020_2026
10.1007/s10639-022-11181-7,10.1016/j.compedu.2019.103759,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1007/s10956-019-09805-8,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.33828/sei.v31.i2.4,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1177/0735633120979930,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1007/s10798-019-09559-9,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1007/s10956-020-09892-y,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1080/14794802.2020.1852104,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1007/s11858-020-01200-7,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1111/bjep.12429,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.3390/educsci10090214,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1111/bjet.13092,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1007/s10639-020-10115-5,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1007/s10956-020-09836-6,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1177/1478210319894785,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1177/07356331221098793,10.3390/math8122128,openalex,2023,p3_2020_2026
10.1109/tetc.2022.3163650,10.1007/s11528-019-00410-5,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1186/s40594-020-00238-z,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1007/s11423-021-10035-2,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1016/j.compedu.2019.103759,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1080/20004508.2019.1627844,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1111/jcal.12493,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1111/jcal.12545,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1016/j.tsc.2021.100926,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1016/j.compedu.2019.103798,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1177/07356331211017794,openalex,2023,p3_2020_2026
10.1080/10494820.2022.2042311,10.1080/10494820.2019.1573199,openalex,2023,p3_2020_2026
10.1080/02635143.2022.2036117,10.1007/s10798-020-09562-5,openalex,2023,p3_2020_2026
10.1080/02635143.2022.2036117,10.1145/3328778.3366892,openalex,2023,p3_2020_2026
10.1080/02635143.2022.2036117,10.1080/21532974.2019.1693940,openalex,2023,p3_2020_2026
10.1080/02635143.2022.2036117,10.1016/j.tsc.2021.100931,openalex,2023,p3_2020_2026
10.1080/02635143.2022.2036117,10.1111/jcal.12493,openalex,2023,p3_2020_2026
10.1080/02635143.2022.2036117,10.1007/s10956-019-09794-8,openalex,2023,p3_2020_2026
10.1080/03004279.2022.2029924,10.1080/10494820.2021.1986725,openalex,2023,p3_2020_2026
10.1080/08993408.2021.2022362,10.1080/10494820.2019.1643741,openalex,2023,p3_2020_2026
10.1080/08993408.2021.2022362,10.3389/feduc.2021.657895,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1983894,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1983894,10.1016/j.chb.2019.03.018,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1983894,10.1007/s40299-019-00479-9,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1983894,10.1016/j.chb.2019.03.003,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1962453,10.1016/j.chb.2019.106185,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1962453,10.1016/j.tsc.2020.100726,openalex,2023,p3_2020_2026
10.1080/15391523.2021.1962453,10.1080/15391523.2020.1870250,openalex,2023,p3_2020_2026
